"","Date","StartDateTime","EndDateTime","Arena","Locale","SessionType","SessionGroup","Latitude","Longitude"
"205",2015-01-26,2015-01-26 08:00:00,2015-01-26 09:00:00,"Dovercourt","West End","Hot Tub/Sauna","Sauna",45.383344,-75.752209
"206",2015-01-26,2015-01-26 06:30:00,2015-01-26 08:00:00,"Dovercourt","West End","Lane","Lane",45.383344,-75.752209
"207",2015-01-26,2015-01-26 11:00:00,2015-01-26 12:00:00,"Dovercourt","West End","Hot Tub/Sauna","Sauna",45.383344,-75.752209
"208",2015-01-26,2015-01-26 09:45:00,2015-01-26 11:15:00,"Y-Carlingwood","West End","Adult","General",45.37274,-75.769143
"209",2015-01-26,2015-01-26 06:00:00,2015-01-26 07:30:00,"Y-Carlingwood","West End","Lane","Lane",45.37274,-75.769143
"210",2015-01-26,2015-01-26 12:00:00,2015-01-26 13:00:00,"Dovercourt","West End","Adult","General",45.383344,-75.752209
"211",2015-01-26,2015-01-26 20:00:00,2015-01-26 21:30:00,"Y-Carlingwood","West End","Adult","General",45.37274,-75.769143
"212",2015-01-26,2015-01-26 15:30:00,2015-01-26 17:00:00,"Y-Clarence Rockland","East","Public","General",45.550633,-75.286126
"213",2015-01-26,2015-01-26 21:30:00,2015-01-26 22:30:00,"Y-Carlingwood","West End","Lane","Lane",45.37274,-75.769143
"214",2015-01-26,2015-01-26 06:00:00,2015-01-26 09:45:00,"Y-Ruddy Family","East","Family","General",45.481451,-75.508211
"215",2015-01-26,2015-01-26 10:45:00,2015-01-26 12:00:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"216",2015-01-26,2015-01-26 20:45:00,2015-01-26 21:45:00,"Dovercourt","West End","Adult","General",45.383344,-75.752209
"217",2015-01-26,2015-01-26 06:00:00,2015-01-26 09:00:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"218",2015-01-26,2015-01-26 17:00:00,2015-01-26 22:00:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"219",2015-01-26,2015-01-26 12:00:00,2015-01-26 13:30:00,"Y-Carlingwood","West End","50+","Age Restricted",45.37274,-75.769143
"220",2015-01-26,2015-01-26 09:00:00,2015-01-26 09:45:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"221",2015-01-26,2015-01-26 05:30:00,2015-01-26 09:30:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"222",2015-01-26,2015-01-26 12:00:00,2015-01-26 17:00:00,"Y-Ruddy Family","East","Public","General",45.481451,-75.508211
"223",2015-01-26,2015-01-26 18:15:00,2015-01-26 19:30:00,"Y-Carlingwood","West End","Family","General",45.37274,-75.769143
"224",2015-01-26,2015-01-26 07:30:00,2015-01-26 09:00:00,"Y-Carlingwood","West End","Adult","General",45.37274,-75.769143
"225",2015-01-26,2015-01-26 15:00:00,2015-01-26 16:00:00,"Y-Carlingwood","West End","Family","General",45.37274,-75.769143
"226",2015-01-26,2015-01-26 15:00:00,2015-01-26 17:00:00,"Y-Taggart Family","Central","Public","General",45.411486,-75.689558
"227",2015-01-26,2015-01-26 20:30:00,2015-01-26 21:45:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"228",2015-01-26,2015-01-26 17:00:00,2015-01-26 18:00:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"229",2015-01-26,2015-01-26 12:00:00,2015-01-26 13:30:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"230",2015-01-26,2015-01-26 11:30:00,2015-01-26 15:00:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"231",2015-01-26,2015-01-26 15:30:00,2015-01-26 17:00:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"232",2015-01-26,2015-01-26 15:00:00,2015-01-26 17:00:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"233",2015-01-26,2015-01-26 12:00:00,2015-01-26 13:30:00,"Y-Clarence Rockland","East","Family","General",45.550633,-75.286126
"234",2015-01-27,2015-01-27 13:00:00,2015-01-27 15:00:00,"Y-Carlingwood","West End","50+","Age Restricted",45.37274,-75.769143
"235",2015-01-27,2015-01-27 19:00:00,2015-01-27 20:00:00,"Y-Ruddy Family","East","Family","General",45.481451,-75.508211
"236",2015-01-27,2015-01-27 08:30:00,2015-01-27 09:30:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"237",2015-01-27,2015-01-27 15:00:00,2015-01-27 16:30:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"238",2015-01-27,2015-01-27 15:30:00,2015-01-27 18:00:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"239",2015-01-27,2015-01-27 05:30:00,2015-01-27 06:30:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"240",2015-01-27,2015-01-27 06:00:00,2015-01-27 08:00:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"241",2015-01-27,2015-01-27 20:15:00,2015-01-27 22:30:00,"Y-Carlingwood","West End","Adult","General",45.37274,-75.769143
"242",2015-01-27,2015-01-27 20:00:00,2015-01-27 20:45:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"243",2015-01-27,2015-01-27 10:00:00,2015-01-27 10:45:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"244",2015-01-27,2015-01-27 18:30:00,2015-01-27 20:30:00,"Y-Taggart Family","Central","Family","General",45.411486,-75.689558
"245",2015-01-27,2015-01-27 08:15:00,2015-01-27 09:00:00,"Dovercourt","West End","Hot Tub/Sauna","Sauna",45.383344,-75.752209
"246",2015-01-27,2015-01-27 13:30:00,2015-01-27 15:00:00,"Dovercourt","West End","Hot Tub/Sauna","Sauna",45.383344,-75.752209
"247",2015-01-27,2015-01-27 19:00:00,2015-01-27 20:30:00,"Dovercourt","West End","Hot Tub/Sauna","Sauna",45.383344,-75.752209
"248",2015-01-27,2015-01-27 18:30:00,2015-01-27 19:30:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"249",2015-01-27,2015-01-27 12:00:00,2015-01-27 13:00:00,"Dovercourt","West End","Adult","General",45.383344,-75.752209
"250",2015-01-27,2015-01-27 09:00:00,2015-01-27 10:00:00,"Dovercourt","West End","Family","General",45.383344,-75.752209
"251",2015-01-27,2015-01-27 07:30:00,2015-01-27 09:00:00,"Y-Carlingwood","West End","Adult","General",45.37274,-75.769143
"252",2015-01-27,2015-01-27 12:00:00,2015-01-27 13:00:00,"Y-Carlingwood","West End","Lane","Lane",45.37274,-75.769143
"253",2015-01-27,2015-01-27 15:00:00,2015-01-27 17:00:00,"Y-Taggart Family","Central","Public","General",45.411486,-75.689558
"254",2015-01-27,2015-01-27 06:00:00,2015-01-27 07:30:00,"Y-Carlingwood","West End","Lane","Lane",45.37274,-75.769143
"255",2015-01-27,2015-01-27 10:45:00,2015-01-27 17:00:00,"Y-Ruddy Family","East","Public","General",45.481451,-75.508211
"256",2015-01-27,2015-01-27 09:00:00,2015-01-27 09:45:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"257",2015-01-27,2015-01-27 06:00:00,2015-01-27 09:00:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"258",2015-01-27,2015-01-27 15:00:00,2015-01-27 16:30:00,"Y-Carlingwood","West End","Family","General",45.37274,-75.769143
"259",2015-01-27,2015-01-27 15:30:00,2015-01-27 18:00:00,"Y-Clarence Rockland","East","Public","General",45.550633,-75.286126
"260",2015-01-27,2015-01-27 11:30:00,2015-01-27 17:00:00,"Y-Taggart Family","Central","Family","General",45.411486,-75.689558
"261",2015-01-27,2015-01-27 06:00:00,2015-01-27 09:45:00,"Y-Ruddy Family","East","Family","General",45.481451,-75.508211
"262",2015-01-27,2015-01-27 21:00:00,2015-01-27 21:45:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"263",2015-01-27,2015-01-27 11:30:00,2015-01-27 15:00:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"264",2015-01-27,2015-01-27 09:30:00,2015-01-27 10:15:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"265",2015-01-27,2015-01-27 20:45:00,2015-01-27 22:00:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"266",2015-01-27,2015-01-27 11:00:00,2015-01-27 13:00:00,"Y-Clarence Rockland","East","Family","General",45.550633,-75.286126
"267",2015-01-27,2015-01-27 19:30:00,2015-01-27 21:30:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"268",2015-01-27,2015-01-27 10:15:00,2015-01-27 11:30:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"269",2015-01-27,2015-01-27 11:00:00,2015-01-27 13:30:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"270",2015-01-27,2015-01-27 20:30:00,2015-01-27 21:30:00,"Dovercourt","West End","Adult","General",45.383344,-75.752209
"271",2015-01-28,2015-01-28 15:00:00,2015-01-28 16:00:00,"Dovercourt","West End","With Disability","With Disability",45.383344,-75.752209
"272",2015-01-28,2015-01-28 20:00:00,2015-01-28 20:45:00,"Dovercourt","West End","Hot Tub/Sauna","Sauna",45.383344,-75.752209
"273",2015-01-28,2015-01-28 15:30:00,2015-01-28 17:30:00,"Y-Carlingwood","West End","Family","General",45.37274,-75.769143
"274",2015-01-28,2015-01-28 19:00:00,2015-01-28 20:00:00,"Dovercourt","West End","Public","General",45.383344,-75.752209
"275",2015-01-28,2015-01-28 15:00:00,2015-01-28 16:00:00,"Dovercourt","West End","50+","Age Restricted",45.383344,-75.752209
"276",2015-01-28,2015-01-28 20:00:00,2015-01-28 22:00:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"277",2015-01-28,2015-01-28 11:00:00,2015-01-28 12:00:00,"Dovercourt","West End","With Disability","With Disability",45.383344,-75.752209
"278",2015-01-28,2015-01-28 14:00:00,2015-01-28 15:30:00,"Y-Carlingwood","West End","50+","Age Restricted",45.37274,-75.769143
"279",2015-01-28,2015-01-28 19:45:00,2015-01-28 21:00:00,"Y-Carlingwood","West End","Public","General",45.37274,-75.769143
"280",2015-01-28,2015-01-28 15:00:00,2015-01-28 17:00:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"281",2015-01-28,2015-01-28 06:00:00,2015-01-28 07:30:00,"Y-Carlingwood","West End","Lane","Lane",45.37274,-75.769143
"282",2015-01-28,2015-01-28 19:00:00,2015-01-28 20:00:00,"Y-Ruddy Family","East","Family","General",45.481451,-75.508211
"283",2015-01-28,2015-01-28 10:00:00,2015-01-28 11:15:00,"Y-Carlingwood","West End","Public","General",45.37274,-75.769143
"284",2015-01-28,2015-01-28 21:00:00,2015-01-28 22:00:00,"Y-Carlingwood","West End","Lane","Lane",45.37274,-75.769143
"285",2015-01-28,2015-01-28 15:30:00,2015-01-28 17:00:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"286",2015-01-28,2015-01-28 12:00:00,2015-01-28 17:00:00,"Y-Ruddy Family","East","Public","General",45.481451,-75.508211
"287",2015-01-28,2015-01-28 11:00:00,2015-01-28 13:30:00,"Y-Clarence Rockland","East","Family","General",45.550633,-75.286126
"288",2015-01-28,2015-01-28 07:30:00,2015-01-28 09:00:00,"Y-Carlingwood","West End","Adult","General",45.37274,-75.769143
"289",2015-01-28,2015-01-28 20:30:00,2015-01-28 21:45:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"290",2015-01-28,2015-01-28 11:30:00,2015-01-28 15:00:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"291",2015-01-28,2015-01-28 11:30:00,2015-01-28 17:30:00,"Y-Taggart Family","Central","Family","General",45.411486,-75.689558
"292",2015-01-28,2015-01-28 09:00:00,2015-01-28 09:45:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"293",2015-01-28,2015-01-28 08:15:00,2015-01-28 09:00:00,"Dovercourt","West End","Hot Tub/Sauna","Sauna",45.383344,-75.752209
"294",2015-01-28,2015-01-28 10:45:00,2015-01-28 12:00:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"295",2015-01-28,2015-01-28 06:00:00,2015-01-28 09:00:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"296",2015-01-28,2015-01-28 05:30:00,2015-01-28 09:00:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"297",2015-01-28,2015-01-28 09:30:00,2015-01-28 10:30:00,"Dovercourt","West End","Family","General",45.383344,-75.752209
"298",2015-01-28,2015-01-28 09:30:00,2015-01-28 10:15:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"299",2015-01-28,2015-01-28 15:30:00,2015-01-28 17:00:00,"Y-Clarence Rockland","East","Public","General",45.550633,-75.286126
"300",2015-01-28,2015-01-28 17:00:00,2015-01-28 18:00:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"301",2015-01-28,2015-01-28 06:30:00,2015-01-28 08:15:00,"Dovercourt","West End","Lane","Lane",45.383344,-75.752209
"302",2015-01-28,2015-01-28 11:00:00,2015-01-28 13:30:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"303",2015-01-28,2015-01-28 12:00:00,2015-01-28 13:00:00,"Dovercourt","West End","Adult","General",45.383344,-75.752209
"304",2015-01-28,2015-01-28 06:00:00,2015-01-28 12:00:00,"Y-Ruddy Family","East","Family","General",45.481451,-75.508211
"305",2015-01-28,2015-01-28 06:00:00,2015-01-28 09:00:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"306",2015-01-28,2015-01-28 12:00:00,2015-01-28 13:00:00,"Y-Carlingwood","West End","Lane","Lane",45.37274,-75.769143
"307",2015-01-28,2015-01-28 15:00:00,2015-01-28 17:00:00,"Y-Taggart Family","Central","Public","General",45.411486,-75.689558
"308",2015-01-28,2015-01-28 10:00:00,2015-01-28 10:45:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"309",2015-01-28,2015-01-28 20:45:00,2015-01-28 21:45:00,"Dovercourt","West End","Adult","General",45.383344,-75.752209
"310",2015-01-28,2015-01-28 10:15:00,2015-01-28 11:30:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"311",2015-01-28,2015-01-28 19:00:00,2015-01-28 19:45:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"312",2015-01-29,2015-01-29 15:00:00,2015-01-29 17:00:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"313",2015-01-29,2015-01-29 15:00:00,2015-01-29 17:00:00,"Y-Taggart Family","Central","Public","General",45.411486,-75.689558
"314",2015-01-29,2015-01-29 10:45:00,2015-01-29 12:00:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"315",2015-01-29,2015-01-29 12:00:00,2015-01-29 13:00:00,"Dovercourt","West End","Adult","General",45.383344,-75.752209
"316",2015-01-29,2015-01-29 06:00:00,2015-01-29 09:00:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"317",2015-01-29,2015-01-29 08:30:00,2015-01-29 09:30:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"318",2015-01-29,2015-01-29 21:00:00,2015-01-29 21:45:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"319",2015-01-29,2015-01-29 06:00:00,2015-01-29 07:30:00,"Y-Carlingwood","West End","Lane","Lane",45.37274,-75.769143
"320",2015-01-29,2015-01-29 12:00:00,2015-01-29 17:00:00,"Y-Ruddy Family","East","Public","General",45.481451,-75.508211
"321",2015-01-29,2015-01-29 20:30:00,2015-01-29 21:30:00,"Y-Carlingwood","West End","Adult","General",45.37274,-75.769143
"322",2015-01-29,2015-01-29 13:15:00,2015-01-29 14:30:00,"Y-Carlingwood","West End","50+","Age Restricted",45.37274,-75.769143
"323",2015-01-29,2015-01-29 15:30:00,2015-01-29 18:00:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"324",2015-01-29,2015-01-29 07:30:00,2015-01-29 09:00:00,"Y-Carlingwood","West End","Adult","General",45.37274,-75.769143
"325",2015-01-29,2015-01-29 15:30:00,2015-01-29 18:00:00,"Y-Clarence Rockland","East","Public","General",45.550633,-75.286126
"326",2015-01-29,2015-01-29 08:45:00,2015-01-29 09:30:00,"Dovercourt","West End","Hot Tub/Sauna","Sauna",45.383344,-75.752209
"327",2015-01-29,2015-01-29 14:45:00,2015-01-29 15:45:00,"Dovercourt","West End","Hot Tub/Sauna","Sauna",45.383344,-75.752209
"328",2015-01-29,2015-01-29 20:30:00,2015-01-29 21:30:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"329",2015-01-29,2015-01-29 09:30:00,2015-01-29 10:15:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"330",2015-01-29,2015-01-29 18:30:00,2015-01-29 19:30:00,"Dovercourt","West End","With Disability","With Disability",45.383344,-75.752209
"331",2015-01-29,2015-01-29 18:30:00,2015-01-29 19:30:00,"Dovercourt","West End","Public","General",45.383344,-75.752209
"332",2015-01-29,2015-01-29 13:00:00,2015-01-29 15:00:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"333",2015-01-29,2015-01-29 10:00:00,2015-01-29 10:45:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"334",2015-01-29,2015-01-29 06:00:00,2015-01-29 09:00:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"335",2015-01-29,2015-01-29 20:00:00,2015-01-29 22:00:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"336",2015-01-29,2015-01-29 19:30:00,2015-01-29 21:00:00,"Dovercourt","West End","Hot Tub/Sauna","Sauna",45.383344,-75.752209
"337",2015-01-29,2015-01-29 11:00:00,2015-01-29 13:00:00,"Y-Clarence Rockland","East","Family","General",45.550633,-75.286126
"338",2015-01-29,2015-01-29 18:30:00,2015-01-29 19:30:00,"Y-Taggart Family","Central","Family","General",45.411486,-75.689558
"339",2015-01-29,2015-01-29 11:30:00,2015-01-29 17:00:00,"Y-Taggart Family","Central","Family","General",45.411486,-75.689558
"340",2015-01-29,2015-01-29 11:00:00,2015-01-29 12:30:00,"Y-Carlingwood","West End","Lane","Lane",45.37274,-75.769143
"341",2015-01-29,2015-01-29 11:00:00,2015-01-29 13:30:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"342",2015-01-29,2015-01-29 10:15:00,2015-01-29 13:00:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"343",2015-01-29,2015-01-29 17:00:00,2015-01-29 19:30:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"344",2015-01-29,2015-01-29 19:30:00,2015-01-29 20:30:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"345",2015-01-29,2015-01-29 06:00:00,2015-01-29 12:00:00,"Y-Ruddy Family","East","Family","General",45.481451,-75.508211
"346",2015-01-29,2015-01-29 14:30:00,2015-01-29 16:30:00,"Y-Carlingwood","West End","Family","General",45.37274,-75.769143
"347",2015-01-29,2015-01-29 11:15:00,2015-01-29 12:00:00,"Dovercourt","West End","Hot Tub/Sauna","Sauna",45.383344,-75.752209
"348",2015-01-29,2015-01-29 09:45:00,2015-01-29 11:00:00,"Y-Carlingwood","West End","Public","General",45.37274,-75.769143
"349",2015-01-29,2015-01-29 09:00:00,2015-01-29 09:45:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"350",2015-01-29,2015-01-29 21:30:00,2015-01-29 22:30:00,"Y-Carlingwood","West End","Lane","Lane",45.37274,-75.769143
"351",2015-01-29,2015-01-29 21:00:00,2015-01-29 22:00:00,"Dovercourt","West End","Adult","General",45.383344,-75.752209
"352",2015-01-29,2015-01-29 05:30:00,2015-01-29 06:30:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"353",2015-01-29,2015-01-29 19:00:00,2015-01-29 20:00:00,"Y-Ruddy Family","East","Family","General",45.481451,-75.508211
"354",2015-01-30,2015-01-30 11:30:00,2015-01-30 17:30:00,"Y-Taggart Family","Central","Family","General",45.411486,-75.689558
"355",2015-01-30,2015-01-30 19:15:00,2015-01-30 21:00:00,"Y-Carlingwood","West End","Adult","General",45.37274,-75.769143
"356",2015-01-30,2015-01-30 18:00:00,2015-01-30 20:30:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"357",2015-01-30,2015-01-30 10:00:00,2015-01-30 10:45:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"358",2015-01-30,2015-01-30 10:00:00,2015-01-30 12:00:00,"Y-Carlingwood","West End","Public","General",45.37274,-75.769143
"359",2015-01-30,2015-01-30 08:30:00,2015-01-30 09:30:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"360",2015-01-30,2015-01-30 06:00:00,2015-01-30 09:00:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
"361",2015-01-30,2015-01-30 18:00:00,2015-01-30 20:30:00,"Y-Taggart Family","Central","Family","General",45.411486,-75.689558
"362",2015-01-30,2015-01-30 15:00:00,2015-01-30 17:00:00,"Y-Taggart Family","Central","Public","General",45.411486,-75.689558
"363",2015-01-30,2015-01-30 20:30:00,2015-01-30 21:30:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"364",2015-01-30,2015-01-30 13:00:00,2015-01-30 15:00:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"365",2015-01-30,2015-01-30 11:00:00,2015-01-30 12:00:00,"Dovercourt","West End","Family","General",45.383344,-75.752209
"366",2015-01-30,2015-01-30 08:00:00,2015-01-30 10:00:00,"Dovercourt","West End","Hot Tub/Sauna","Sauna",45.383344,-75.752209
"367",2015-01-30,2015-01-30 15:30:00,2015-01-30 19:00:00,"Y-Clarence Rockland","East","Lane","Lane",45.550633,-75.286126
"368",2015-01-30,2015-01-30 05:30:00,2015-01-30 06:30:00,"Y-Taggart Family","Central","Lane","Lane",45.411486,-75.689558
"369",2015-01-30,2015-01-30 14:00:00,2015-01-30 16:00:00,"Y-Carlingwood","West End","50+","Age Restricted",45.37274,-75.769143
"370",2015-01-30,2015-01-30 09:00:00,2015-01-30 09:45:00,"Y-Ruddy Family","East","Lane","Lane",45.481451,-75.508211
