"","Date","StartDateTime","EndDateTime","Arena","Locale","SessionType","SessionGroup","Latitude","Longitude"
"201",2016-05-12,2016-05-12 12:00:00,2016-05-12 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"202",2016-05-19,2016-05-19 12:00:00,2016-05-19 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"203",2016-05-26,2016-05-26 12:00:00,2016-05-26 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"204",2016-06-02,2016-06-02 12:00:00,2016-06-02 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"205",2016-06-09,2016-06-09 12:00:00,2016-06-09 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"206",2016-06-16,2016-06-16 12:00:00,2016-06-16 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"207",2016-06-23,2016-06-23 12:00:00,2016-06-23 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"208",2016-06-30,2016-06-30 12:00:00,2016-06-30 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"209",2016-07-07,2016-07-07 12:00:00,2016-07-07 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"210",2016-07-14,2016-07-14 12:00:00,2016-07-14 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"211",2016-07-21,2016-07-21 12:00:00,2016-07-21 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"212",2016-07-28,2016-07-28 12:00:00,2016-07-28 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"213",2016-08-04,2016-08-04 12:00:00,2016-08-04 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"214",2016-08-11,2016-08-11 12:00:00,2016-08-11 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"215",2016-08-18,2016-08-18 12:00:00,2016-08-18 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"216",2016-08-25,2016-08-25 12:00:00,2016-08-25 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"217",2016-05-10,2016-05-10 12:00:00,2016-05-10 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"218",2016-05-17,2016-05-17 12:00:00,2016-05-17 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"219",2016-05-24,2016-05-24 12:00:00,2016-05-24 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"220",2016-05-31,2016-05-31 12:00:00,2016-05-31 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"221",2016-06-07,2016-06-07 12:00:00,2016-06-07 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"222",2016-06-14,2016-06-14 12:00:00,2016-06-14 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"223",2016-06-21,2016-06-21 12:00:00,2016-06-21 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"224",2016-06-28,2016-06-28 12:00:00,2016-06-28 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"225",2016-07-05,2016-07-05 12:00:00,2016-07-05 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"226",2016-07-12,2016-07-12 12:00:00,2016-07-12 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"227",2016-07-19,2016-07-19 12:00:00,2016-07-19 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"228",2016-07-26,2016-07-26 12:00:00,2016-07-26 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"229",2016-08-02,2016-08-02 12:00:00,2016-08-02 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"230",2016-08-09,2016-08-09 12:00:00,2016-08-09 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"231",2016-08-16,2016-08-16 12:00:00,2016-08-16 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"232",2016-08-23,2016-08-23 12:00:00,2016-08-23 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"233",2016-08-30,2016-08-30 12:00:00,2016-08-30 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"234",2016-05-16,2016-05-16 12:00:00,2016-05-16 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"235",2016-05-23,2016-05-23 12:00:00,2016-05-23 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"236",2016-05-30,2016-05-30 12:00:00,2016-05-30 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"237",2016-06-06,2016-06-06 12:00:00,2016-06-06 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"238",2016-06-13,2016-06-13 12:00:00,2016-06-13 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"239",2016-06-20,2016-06-20 12:00:00,2016-06-20 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"240",2016-06-27,2016-06-27 12:00:00,2016-06-27 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"241",2016-07-04,2016-07-04 12:00:00,2016-07-04 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"242",2016-07-11,2016-07-11 12:00:00,2016-07-11 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"243",2016-07-18,2016-07-18 12:00:00,2016-07-18 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"244",2016-07-25,2016-07-25 12:00:00,2016-07-25 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"245",2016-08-01,2016-08-01 12:00:00,2016-08-01 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"246",2016-08-08,2016-08-08 12:00:00,2016-08-08 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"247",2016-08-15,2016-08-15 12:00:00,2016-08-15 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"248",2016-08-22,2016-08-22 12:00:00,2016-08-22 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"249",2016-08-29,2016-08-29 12:00:00,2016-08-29 12:50:00,"Jim Durrell Recreation Centre","Central","Adult","Skating","45.372846","-75.6597"
"250",2016-05-09,2016-05-09 12:00:00,2016-05-09 13:20:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"251",2016-05-16,2016-05-16 12:00:00,2016-05-16 13:20:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"252",2016-05-23,2016-05-23 12:00:00,2016-05-23 13:20:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"253",2016-05-30,2016-05-30 12:00:00,2016-05-30 13:20:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"254",2016-06-06,2016-06-06 12:00:00,2016-06-06 13:20:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"255",2016-06-13,2016-06-13 12:00:00,2016-06-13 13:20:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"256",2016-06-20,2016-06-20 12:00:00,2016-06-20 13:20:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"257",2016-06-27,2016-06-27 12:00:00,2016-06-27 13:20:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"258",2016-07-04,2016-07-04 12:00:00,2016-07-04 13:20:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"259",2016-07-11,2016-07-11 12:00:00,2016-07-11 13:20:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"260",2016-07-18,2016-07-18 12:00:00,2016-07-18 13:20:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"261",2016-07-25,2016-07-25 12:00:00,2016-07-25 13:20:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"262",2016-08-01,2016-08-01 12:00:00,2016-08-01 13:20:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"263",2016-08-08,2016-08-08 12:00:00,2016-08-08 13:20:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"264",2016-08-15,2016-08-15 12:00:00,2016-08-15 13:20:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"265",2016-08-22,2016-08-22 12:00:00,2016-08-22 13:20:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"266",2016-08-29,2016-08-29 12:00:00,2016-08-29 13:20:00,"Jim Durrell Recreation Centre","Central","Pickup 18+","Hockey","45.372846","-75.6597"
"267",2016-05-03,2016-05-03 12:00:00,2016-05-03 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"268",2016-05-10,2016-05-10 12:00:00,2016-05-10 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"269",2016-05-17,2016-05-17 12:00:00,2016-05-17 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"270",2016-05-24,2016-05-24 12:00:00,2016-05-24 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"271",2016-05-31,2016-05-31 12:00:00,2016-05-31 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"272",2016-06-07,2016-06-07 12:00:00,2016-06-07 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"273",2016-06-14,2016-06-14 12:00:00,2016-06-14 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"274",2016-06-21,2016-06-21 12:00:00,2016-06-21 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"275",2016-06-28,2016-06-28 12:00:00,2016-06-28 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"276",2016-07-05,2016-07-05 12:00:00,2016-07-05 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"277",2016-07-12,2016-07-12 12:00:00,2016-07-12 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"278",2016-07-19,2016-07-19 12:00:00,2016-07-19 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"279",2016-07-26,2016-07-26 12:00:00,2016-07-26 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"280",2016-08-02,2016-08-02 12:00:00,2016-08-02 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"281",2016-08-09,2016-08-09 12:00:00,2016-08-09 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"282",2016-08-16,2016-08-16 12:00:00,2016-08-16 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"283",2016-08-23,2016-08-23 12:00:00,2016-08-23 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"284",2016-08-30,2016-08-30 12:00:00,2016-08-30 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"285",2016-05-04,2016-05-04 12:00:00,2016-05-04 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"286",2016-05-11,2016-05-11 12:00:00,2016-05-11 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"287",2016-05-18,2016-05-18 12:00:00,2016-05-18 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"288",2016-05-25,2016-05-25 12:00:00,2016-05-25 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"289",2016-06-01,2016-06-01 12:00:00,2016-06-01 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"290",2016-06-08,2016-06-08 12:00:00,2016-06-08 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"291",2016-06-15,2016-06-15 12:00:00,2016-06-15 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"292",2016-06-22,2016-06-22 12:00:00,2016-06-22 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"293",2016-06-29,2016-06-29 12:00:00,2016-06-29 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"294",2016-07-06,2016-07-06 12:00:00,2016-07-06 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"295",2016-07-13,2016-07-13 12:00:00,2016-07-13 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"296",2016-07-20,2016-07-20 12:00:00,2016-07-20 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"297",2016-07-27,2016-07-27 12:00:00,2016-07-27 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"298",2016-08-03,2016-08-03 12:00:00,2016-08-03 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"299",2016-08-10,2016-08-10 12:00:00,2016-08-10 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"300",2016-08-17,2016-08-17 12:00:00,2016-08-17 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"301",2016-08-24,2016-08-24 12:00:00,2016-08-24 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"302",2016-08-31,2016-08-31 12:00:00,2016-08-31 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"303",2016-05-02,2016-05-02 12:00:00,2016-05-02 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"304",2016-05-09,2016-05-09 12:00:00,2016-05-09 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"306",2016-05-23,2016-05-23 12:00:00,2016-05-23 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"308",2016-06-06,2016-06-06 12:00:00,2016-06-06 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"309",2016-06-13,2016-06-13 12:00:00,2016-06-13 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"310",2016-06-20,2016-06-20 12:00:00,2016-06-20 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"311",2016-06-27,2016-06-27 12:00:00,2016-06-27 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"312",2016-07-04,2016-07-04 12:00:00,2016-07-04 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"313",2016-07-11,2016-07-11 12:00:00,2016-07-11 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"314",2016-07-18,2016-07-18 12:00:00,2016-07-18 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"315",2016-07-25,2016-07-25 12:00:00,2016-07-25 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"316",2016-08-01,2016-08-01 12:00:00,2016-08-01 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"317",2016-08-08,2016-08-08 12:00:00,2016-08-08 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"318",2016-08-15,2016-08-15 12:00:00,2016-08-15 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"319",2016-08-22,2016-08-22 12:00:00,2016-08-22 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"320",2016-08-29,2016-08-29 12:00:00,2016-08-29 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"321",2016-05-13,2016-05-13 12:00:00,2016-05-13 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"322",2016-05-20,2016-05-20 12:00:00,2016-05-20 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"323",2016-05-27,2016-05-27 12:00:00,2016-05-27 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"324",2016-06-03,2016-06-03 12:00:00,2016-06-03 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"325",2016-06-10,2016-06-10 12:00:00,2016-06-10 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"326",2016-06-17,2016-06-17 12:00:00,2016-06-17 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"327",2016-06-24,2016-06-24 12:00:00,2016-06-24 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"328",2016-07-01,2016-07-01 12:00:00,2016-07-01 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"329",2016-07-08,2016-07-08 12:00:00,2016-07-08 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"330",2016-07-15,2016-07-15 12:00:00,2016-07-15 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"331",2016-07-22,2016-07-22 12:00:00,2016-07-22 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"332",2016-07-29,2016-07-29 12:00:00,2016-07-29 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"333",2016-08-05,2016-08-05 12:00:00,2016-08-05 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"334",2016-08-12,2016-08-12 12:00:00,2016-08-12 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"335",2016-08-19,2016-08-19 12:00:00,2016-08-19 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"336",2016-08-26,2016-08-26 12:00:00,2016-08-26 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"337",2016-05-05,2016-05-05 12:00:00,2016-05-05 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"338",2016-05-12,2016-05-12 12:00:00,2016-05-12 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"339",2016-05-19,2016-05-19 12:00:00,2016-05-19 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"340",2016-05-26,2016-05-26 12:00:00,2016-05-26 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"341",2016-06-02,2016-06-02 12:00:00,2016-06-02 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"342",2016-06-09,2016-06-09 12:00:00,2016-06-09 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"343",2016-06-16,2016-06-16 12:00:00,2016-06-16 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"344",2016-06-23,2016-06-23 12:00:00,2016-06-23 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"345",2016-06-30,2016-06-30 12:00:00,2016-06-30 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"346",2016-07-07,2016-07-07 12:00:00,2016-07-07 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"347",2016-07-14,2016-07-14 12:00:00,2016-07-14 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"348",2016-07-21,2016-07-21 12:00:00,2016-07-21 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"349",2016-07-28,2016-07-28 12:00:00,2016-07-28 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"350",2016-08-04,2016-08-04 12:00:00,2016-08-04 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"351",2016-08-11,2016-08-11 12:00:00,2016-08-11 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"352",2016-08-18,2016-08-18 12:00:00,2016-08-18 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"353",2016-08-25,2016-08-25 12:00:00,2016-08-25 13:20:00,"Ray Friel","East","Pickup 18+","Hockey","45.471382","-75.49173"
"354",2016-05-07,2016-05-07 12:00:00,2016-05-07 12:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"355",2016-05-14,2016-05-14 12:00:00,2016-05-14 12:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"356",2016-05-21,2016-05-21 12:00:00,2016-05-21 12:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"357",2016-05-28,2016-05-28 12:00:00,2016-05-28 12:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"358",2016-06-04,2016-06-04 12:00:00,2016-06-04 12:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"359",2016-06-11,2016-06-11 12:00:00,2016-06-11 12:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"360",2016-06-18,2016-06-18 12:00:00,2016-06-18 12:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"361",2016-06-25,2016-06-25 12:00:00,2016-06-25 12:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"362",2016-07-02,2016-07-02 12:00:00,2016-07-02 12:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"363",2016-07-09,2016-07-09 12:00:00,2016-07-09 12:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"364",2016-07-16,2016-07-16 12:00:00,2016-07-16 12:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"365",2016-07-23,2016-07-23 12:00:00,2016-07-23 12:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"366",2016-07-30,2016-07-30 12:00:00,2016-07-30 12:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"367",2016-08-06,2016-08-06 12:00:00,2016-08-06 12:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"368",2016-08-13,2016-08-13 12:00:00,2016-08-13 12:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"369",2016-08-20,2016-08-20 12:00:00,2016-08-20 12:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"370",2016-08-27,2016-08-27 12:00:00,2016-08-27 12:50:00,"Ray Friel","East","Public","Skating","45.471382","-75.49173"
"371",2016-05-22,2016-05-22 12:00:00,2016-05-22 12:50:00,"Ray Friel","East","Shinny - Youth","Shinny","45.471382","-75.49173"
"372",2016-05-29,2016-05-29 12:00:00,2016-05-29 12:50:00,"Ray Friel","East","Shinny - Youth","Shinny","45.471382","-75.49173"
"373",2016-06-05,2016-06-05 12:00:00,2016-06-05 12:50:00,"Ray Friel","East","Shinny - Youth","Shinny","45.471382","-75.49173"
"374",2016-06-12,2016-06-12 12:00:00,2016-06-12 12:50:00,"Ray Friel","East","Shinny - Youth","Shinny","45.471382","-75.49173"
"375",2016-06-19,2016-06-19 12:00:00,2016-06-19 12:50:00,"Ray Friel","East","Shinny - Youth","Shinny","45.471382","-75.49173"
"376",2016-06-26,2016-06-26 12:00:00,2016-06-26 12:50:00,"Ray Friel","East","Shinny - Youth","Shinny","45.471382","-75.49173"
"377",2016-07-03,2016-07-03 12:00:00,2016-07-03 12:50:00,"Ray Friel","East","Shinny - Youth","Shinny","45.471382","-75.49173"
"378",2016-07-10,2016-07-10 12:00:00,2016-07-10 12:50:00,"Ray Friel","East","Shinny - Youth","Shinny","45.471382","-75.49173"
"379",2016-07-17,2016-07-17 12:00:00,2016-07-17 12:50:00,"Ray Friel","East","Shinny - Youth","Shinny","45.471382","-75.49173"
"380",2016-07-24,2016-07-24 12:00:00,2016-07-24 12:50:00,"Ray Friel","East","Shinny - Youth","Shinny","45.471382","-75.49173"
"381",2016-07-31,2016-07-31 12:00:00,2016-07-31 12:50:00,"Ray Friel","East","Shinny - Youth","Shinny","45.471382","-75.49173"
"382",2016-08-07,2016-08-07 12:00:00,2016-08-07 12:50:00,"Ray Friel","East","Shinny - Youth","Shinny","45.471382","-75.49173"
"383",2016-08-14,2016-08-14 12:00:00,2016-08-14 12:50:00,"Ray Friel","East","Shinny - Youth","Shinny","45.471382","-75.49173"
"384",2016-08-21,2016-08-21 12:00:00,2016-08-21 12:50:00,"Ray Friel","East","Shinny - Youth","Shinny","45.471382","-75.49173"
"385",2016-08-28,2016-08-28 12:00:00,2016-08-28 12:50:00,"Ray Friel","East","Shinny - Youth","Shinny","45.471382","-75.49173"
"386",2016-05-05,2016-05-05 12:15:00,2016-05-05 13:05:00,"Goulbourn","West","Pickup 35+","Hockey","45.263237","-75.907526"
"387",2016-05-12,2016-05-12 12:15:00,2016-05-12 13:05:00,"Goulbourn","West","Pickup 35+","Hockey","45.263237","-75.907526"
"388",2016-05-19,2016-05-19 12:15:00,2016-05-19 13:05:00,"Goulbourn","West","Pickup 35+","Hockey","45.263237","-75.907526"
"389",2016-05-26,2016-05-26 12:15:00,2016-05-26 13:05:00,"Goulbourn","West","Pickup 35+","Hockey","45.263237","-75.907526"
"390",2016-06-02,2016-06-02 12:15:00,2016-06-02 13:05:00,"Goulbourn","West","Pickup 35+","Hockey","45.263237","-75.907526"
"391",2016-06-09,2016-06-09 12:15:00,2016-06-09 13:05:00,"Goulbourn","West","Pickup 35+","Hockey","45.263237","-75.907526"
"392",2016-06-16,2016-06-16 12:15:00,2016-06-16 13:05:00,"Goulbourn","West","Pickup 35+","Hockey","45.263237","-75.907526"
"393",2016-06-23,2016-06-23 12:15:00,2016-06-23 13:05:00,"Goulbourn","West","Pickup 35+","Hockey","45.263237","-75.907526"
"394",2016-06-30,2016-06-30 12:15:00,2016-06-30 13:05:00,"Goulbourn","West","Pickup 35+","Hockey","45.263237","-75.907526"
